restau_ID,restaurant,url,nombre_avis,score_general
5460,L’academie Du Pain,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8020425-Reviews-L_academie_Du_Pain-Paris_Ile_de_France.html,44,3.5
5461,District B,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17694976-Reviews-District_B-Paris_Ile_de_France.html,3,4.5
5462,Brasserie L'Ambroisie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4558273-Reviews-Brasserie_L_Ambroisie-Paris_Ile_de_France.html,31,3.5
5463,Le monge,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4083058-Reviews-Le_monge-Paris_Ile_de_France.html,23,3.5
5464,Relais De L'Hotel De Ville,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3751725-Reviews-Relais_De_L_Hotel_De_Ville-Paris_Ile_de_France.html,51,3.5
5465,Höja marais,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6861520-Reviews-Hoja_marais-Paris_Ile_de_France.html,15,3.5
5466,Bistro le Verlaine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3833334-Reviews-Bistro_le_Verlaine-Paris_Ile_de_France.html,23,4.0
5467,Délices Park,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3483203-Reviews-Delices_Park-Paris_Ile_de_France.html,12,4.0
5468,Cojean Haussmann,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13295163-Reviews-Cojean_Haussmann-Paris_Ile_de_France.html,4,4.5
5469,P Cantine Respectueuse,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19141648-Reviews-P_Cantine_Respectueuse-Paris_Ile_de_France.html,4,4.5
5470,Restaurant Le Jardin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12139740-Reviews-Restaurant_Le_Jardin-Paris_Ile_de_France.html,18,3.5
5471,"Restaurant RAS ""Rien à signaler""",https://www.tripadvisor.fr/Restaurant_Review-g187147-d19410806-Reviews-Restaurant_RAS_Rien_a_signaler-Paris_Ile_de_France.html,3,4.5
5472,Le Deauville,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1533715-Reviews-Le_Deauville-Paris_Ile_de_France.html,844,3.0
5473,Cantine Max,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19462628-Reviews-Cantine_Max-Paris_Ile_de_France.html,3,4.5
5474,Boulangerie Patisserie Ghisoni Marioti,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7003214-Reviews-Boulangerie_Patisserie_Ghisoni_Marioti-Paris_Ile_de_France.html,7,4.5
5475,Les Tartes Parisiennes by  L'infnithe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5562537-Reviews-Les_Tartes_Parisiennes_by_L_infnithe-Paris_Ile_de_France.html,8,5.0
5476,Ogresse Theatre,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7342366-Reviews-Ogresse_Theatre-Paris_Ile_de_France.html,6,4.5
5477,Le Francois Coppee,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4951973-Reviews-Le_Francois_Coppee-Paris_Ile_de_France.html,60,3.0
5478,Cojean Provence,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13786547-Reviews-Cojean_Provence-Paris_Ile_de_France.html,5,4.0
5479,Resto'A la Bonne Heure,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8781759-Reviews-Resto_A_la_Bonne_Heure-Paris_Ile_de_France.html,8,4.0
5480,La Cabane Saint Jacques,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15091583-Reviews-La_Cabane_Saint_Jacques-Paris_Ile_de_France.html,6,4.0
5481,Café Burq,https://www.tripadvisor.fr/Restaurant_Review-g187147-d695241-Reviews-Cafe_Burq-Paris_Ile_de_France.html,76,3.5
5482,Le Pavillon des Princes,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2312101-Reviews-Le_Pavillon_des_Princes-Paris_Ile_de_France.html,4,4.5
5483,Les Jardins de Saint-Germain,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1881740-Reviews-Les_Jardins_de_Saint_Germain-Paris_Ile_de_France.html,54,3.0
5484,Happy Café,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14094999-Reviews-Happy_Cafe-Paris_Ile_de_France.html,3,5.0
5485,Le Comptoir du Marche Par Yves Camdeborde,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5501601-Reviews-Le_Comptoir_du_Marche_Par_Yves_Camdeborde-Paris_Ile_de_France.html,12,4.0
5486,Le Longchamp,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12999410-Reviews-Le_Longchamp-Paris_Ile_de_France.html,6,4.0
5487,Paris,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4811895-Reviews-Paris-Paris_Ile_de_France.html,7,4.5
5488,Au Bout du Monde,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14121797-Reviews-Au_Bout_du_Monde-Paris_Ile_de_France.html,3,5.0
5489,La Cantine de Daumesnil,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13083037-Reviews-La_Cantine_de_Daumesnil-Paris_Ile_de_France.html,33,3.5
5490,Cafe Au Rond Point,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11961472-Reviews-Cafe_Au_Rond_Point-Paris_Ile_de_France.html,10,4.0
5491,L'Entracte Cafe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8645638-Reviews-L_Entracte_Cafe-Paris_Ile_de_France.html,23,3.5
5492,La Porte Didot,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2362779-Reviews-La_Porte_Didot-Paris_Ile_de_France.html,88,3.5
5493,My Crêpe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13912757-Reviews-My_Crepe-Paris_Ile_de_France.html,3,5.0
5494,Le Chalet 16,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4582148-Reviews-Le_Chalet_16-Paris_Ile_de_France.html,29,4.0
5495,Le Bistrot du Croissant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1405636-Reviews-Le_Bistrot_du_Croissant-Paris_Ile_de_France.html,47,3.5
5496,La Legende,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4794123-Reviews-La_Legende-Paris_Ile_de_France.html,9,4.0
5497,Jardin Sauvage,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11734261-Reviews-Jardin_Sauvage-Paris_Ile_de_France.html,40,3.5
5498,Le Va Et Vient du Nord,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7122211-Reviews-Le_Va_Et_Vient_du_Nord-Paris_Ile_de_France.html,6,4.0
5499,Bistrot du Jardin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12129993-Reviews-Bistrot_du_Jardin-Paris_Ile_de_France.html,79,3.5
5500,Le Manoir,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4200385-Reviews-Le_Manoir-Paris_Ile_de_France.html,61,3.5
5501,Aux Deux Cocottes de Grenelle,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5536232-Reviews-Aux_Deux_Cocottes_de_Grenelle-Paris_Ile_de_France.html,5,5.0
5502,The Station Brasserie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6212792-Reviews-The_Station_Brasserie-Paris_Ile_de_France.html,43,3.5
5503,Da Vittorio Giordano,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13140535-Reviews-Da_Vittorio_Giordano-Paris_Ile_de_France.html,4,4.5
5504,Crous de Paris,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5890433-Reviews-Crous_de_Paris-Paris_Ile_de_France.html,5,4.5
5505,Ô Vagabond,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14028220-Reviews-O_Vagabond-Paris_Ile_de_France.html,13,3.5
5506,La Régalade du Faubourg,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17748754-Reviews-La_Regalade_du_Faubourg-Paris_Ile_de_France.html,8,4.0
5507,Café-restaurant la Forge,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1391392-Reviews-Cafe_restaurant_la_Forge-Paris_Ile_de_France.html,129,3.5
5508,La Colombe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4598872-Reviews-La_Colombe-Paris_Ile_de_France.html,13,4.0
5509,Restaurant ROYAL,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14790846-Reviews-Restaurant_ROYAL-Paris_Ile_de_France.html,3,5.0
5510,Brasserie Le Saint Lazare,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7796309-Reviews-Brasserie_Le_Saint_Lazare-Paris_Ile_de_France.html,68,3.5
5511,Le Cercle Rouge,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2540764-Reviews-Le_Cercle_Rouge-Paris_Ile_de_France.html,16,4.0
5512,Les Petites Pâtisseries Raw & Vegan,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15347673-Reviews-Les_Petites_Patisseries_Raw_Vegan-Paris_Ile_de_France.html,6,4.0
5513,L'Ecluse Saint Honoré,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718150-Reviews-L_Ecluse_Saint_Honore-Paris_Ile_de_France.html,45,3.5
5514,Chez papa,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12080557-Reviews-Chez_papa-Paris_Ile_de_France.html,20,3.5
5515,Le Cochinous,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4491884-Reviews-Le_Cochinous-Paris_Ile_de_France.html,11,3.5
5516,Les 400 Coups,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7319104-Reviews-Les_400_Coups-Paris_Ile_de_France.html,115,3.0
5517,Cuisine du Soleil,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7220688-Reviews-Cuisine_du_Soleil-Paris_Ile_de_France.html,8,4.0
5518,cojean Laffitte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12954408-Reviews-Cojean_Laffitte-Paris_Ile_de_France.html,9,3.5
5519,Plateau,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12351897-Reviews-Plateau-Paris_Ile_de_France.html,4,4.5
5520,Tony,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7688054-Reviews-Tony-Paris_Ile_de_France.html,11,4.0
5521,Pizza Piano,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19653060-Reviews-Pizza_Piano-Paris_Ile_de_France.html,5,4.0
5522,Discovery Food,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14013376-Reviews-Discovery_Food-Paris_Ile_de_France.html,3,5.0
5523,Au Bon Coin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3540205-Reviews-Au_Bon_Coin-Paris_Ile_de_France.html,13,3.5
5524,Le Bonsergent,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10359561-Reviews-Le_Bonsergent-Paris_Ile_de_France.html,7,4.5
5525,L' Ariel,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12931269-Reviews-L_Ariel-Paris_Ile_de_France.html,4,4.5
5526,Royal Luxembourg,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10371885-Reviews-Royal_Luxembourg-Paris_Ile_de_France.html,12,4.0
5527,Le 7 Eme B’art,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8697445-Reviews-Le_7_Eme_B_art-Paris_Ile_de_France.html,24,4.0
5528,Kanon Pub,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7299046-Reviews-Kanon-Paris_Ile_de_France.html,111,3.0
5529,Le Café gourmand,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3237813-Reviews-Le_Cafe_Gourmand-Paris_Ile_de_France.html,38,3.5
5530,Esens'All,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2010976-Reviews-Esens_All-Paris_Ile_de_France.html,344,4.5
5531,Sandwicherie-Creperie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3970939-Reviews-Sandwicherie_Creperie-Paris_Ile_de_France.html,18,4.0
5532,Le Bistrot,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3936771-Reviews-Le_Bistrot-Paris_Ile_de_France.html,72,3.5
5533,Showtime l equipe Paris,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13455116-Reviews-Showtime_l_equipe_Paris-Paris_Ile_de_France.html,4,4.5
5534,Cambuse,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15887418-Reviews-Cambuse_Cave_a_manger-Paris_Ile_de_France.html,3,4.5
5535,Bistrot Morand,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4581847-Reviews-Bistrot_Morand-Paris_Ile_de_France.html,6,5.0
5536,Cafe at Musee d'Art Moderne,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4699267-Reviews-Cafe_at_Musee_d_Art_Moderne-Paris_Ile_de_France.html,71,3.5
5537,PeGast Madeleine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6017871-Reviews-PeGast_Madeleine-Paris_Ile_de_France.html,12,3.5
5538,Golden Brooklyn Cafe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10463325-Reviews-Golden_Brooklyn_Cafe-Paris_Ile_de_France.html,9,4.0
5539,Bistrot Balard,https://www.tripadvisor.fr/Restaurant_Review-g187147-d799463-Reviews-Bistrot_Balard-Paris_Ile_de_France.html,33,3.5
5540,Lenôtre Victor Hugo,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15111459-Reviews-Lenotre_Victor_Hugo-Paris_Ile_de_France.html,6,4.0
5541,Le Paris Gourmand,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8762829-Reviews-Le_Paris_Gourmand-Paris_Ile_de_France.html,8,4.0
5542,La Fournee d'Augustine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8259943-Reviews-La_Fournee_d_Augustine-Paris_Ile_de_France.html,37,3.5
5543,Le Village Ronsard,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2201917-Reviews-Le_Village_Ronsard-Paris_Ile_de_France.html,160,3.5
5544,AU 104,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9703395-Reviews-AU_104-Paris_Ile_de_France.html,4,5.0
5545,Bistrot Pyreneen,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4457712-Reviews-Bistrot_Pyreneen-Paris_Ile_de_France.html,5,4.5
5546,L'Eclaireur,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1330664-Reviews-L_Eclaireur-Paris_Ile_de_France.html,17,4.0
5547,Le Montalembert,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719166-Reviews-Le_Montalembert-Paris_Ile_de_France.html,26,3.5
5548,District Corner,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12929814-Reviews-District_Corner-Paris_Ile_de_France.html,55,3.5
5549,Cafe Lorette,https://www.tripadvisor.fr/Restaurant_Review-g187147-d11016531-Reviews-Cafe_Lorette-Paris_Ile_de_France.html,35,3.5
5550,Boulangerie Ricquier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7349970-Reviews-Boulangerie_Ricquier-Paris_Ile_de_France.html,6,4.0
5551,Tartine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14790703-Reviews-Tartine-Paris_Ile_de_France.html,9,4.0
5552,ZAFITO Restaurant,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10232631-Reviews-ZAFITO_Restaurant-Paris_Ile_de_France.html,7,4.5
5553,Restaurant La Laverie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12434292-Reviews-Restaurant_La_Laverie-Paris_Ile_de_France.html,7,4.0
5554,Le Carré Rouge,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3387704-Reviews-Le_Carre_Rouge-Paris_Ile_de_France.html,5,4.5
5555,Big Fernand Paris Gare de Lyon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d14977098-Reviews-Big_Fernand_Paris_Gare_de_Lyon-Paris_Ile_de_France.html,94,3.0
5556,Le Petit Bofinger,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719825-Reviews-Le_Petit_Bofinger-Paris_Ile_de_France.html,100,3.0
5557,Le Bazar,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4432599-Reviews-Le_Bazar-Paris_Ile_de_France.html,12,4.0
5558,Tangerine Bar,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5453768-Reviews-Tangerine_Bar-Paris_Ile_de_France.html,54,3.5
5559,LA GITANE LE TABAC D'ANATOLE,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3166492-Reviews-LA_GITANE_LE_TABAC_D_ANATOLE-Paris_Ile_de_France.html,9,3.5
5560,Le Percier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3963363-Reviews-Le_Percier-Paris_Ile_de_France.html,102,3.5
5561,Boulangerie L'atelier,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7193930-Reviews-Boulangerie_L_atelier-Paris_Ile_de_France.html,4,5.0
5562,Les Boulevards,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2286585-Reviews-Les_Boulevards-Paris_Ile_de_France.html,8,4.0
5563,Café de L'Olympia,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1982225-Reviews-Cafe_de_L_Olympia-Paris_Ile_de_France.html,464,3.0
5564,Wild & The Moon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17614063-Reviews-Wild_The_Moon-Paris_Ile_de_France.html,8,4.0
5565,Delmontel,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3598461-Reviews-Arnaud_Delmontel-Paris_Ile_de_France.html,104,3.5
5566,Cremerie Rochechouart,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9605960-Reviews-Cremerie_Rochechouart-Paris_Ile_de_France.html,5,4.5
5567,Le Café des Beaux Arts,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3207092-Reviews-Le_Cafe_des_Beaux_Arts-Paris_Ile_de_France.html,243,3.0
5568,Le Dôme,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2642082-Reviews-Le_Dome-Paris_Ile_de_France.html,325,3.0
5569,Le Cardinal,https://www.tripadvisor.fr/Restaurant_Review-g187147-d969603-Reviews-Le_Cardinal-Paris_Ile_de_France.html,534,3.0
5570,The Cool,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5895172-Reviews-The_Cool-Paris_Ile_de_France.html,49,3.5
5571,Le Conservatoire,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2182111-Reviews-Le_Conservatoire-Paris_Ile_de_France.html,33,3.5
5572,Restaurant Badaboum,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13277565-Reviews-Restaurant_Badaboum-Paris_Ile_de_France.html,7,3.5
5573,Le Chinon III,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4085793-Reviews-Le_Chinon_III-Paris_Ile_de_France.html,36,3.5
5574,Chez Marine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7108727-Reviews-Chez_Marine-Paris_Ile_de_France.html,4,4.0
5575,Boulangerie Laporte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1815578-Reviews-Boulangerie_Laporte-Paris_Ile_de_France.html,5,5.0
5576,La La Cuisine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12690564-Reviews-La_La_Cuisine-Paris_Ile_de_France.html,6,4.0
5577,Rue du poteau 75018,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4579509-Reviews-Rue_du_poteau_75018-Paris_Ile_de_France.html,7,4.0
5578,Madeleine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1026608-Reviews-Madeleine-Paris_Ile_de_France.html,217,3.0
5579,Au Métro,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10218977-Reviews-Au_Metro-Paris_Ile_de_France.html,5,4.0
5580,Prosper,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719850-Reviews-Prosper-Paris_Ile_de_France.html,15,3.5
5581,La Favorite,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1800036-Reviews-La_Favorite-Paris_Ile_de_France.html,15,4.0
5582,L'Escurial,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2011470-Reviews-L_Escurial-Paris_Ile_de_France.html,39,3.5
5583,Le Soufflot Cafe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1652090-Reviews-Le_Soufflot_Cafe-Paris_Ile_de_France.html,481,3.0
5584,Crabe Royal Thai And Spicy,https://www.tripadvisor.fr/Restaurant_Review-g187147-d12017919-Reviews-Crabe_Royal_Thai_And_Spicy-Paris_Ile_de_France.html,17,4.5
5585,La Terrasse,https://www.tripadvisor.fr/Restaurant_Review-g187147-d896847-Reviews-La_Terrasse-Paris_Ile_de_France.html,17,3.5
5586,La Maison du Poulet,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8363937-Reviews-La_Maison_du_Poulet-Paris_Ile_de_France.html,57,3.5
5587,Hippopotamus Paris Les Halles 1er,https://www.tripadvisor.fr/Restaurant_Review-g187147-d718032-Reviews-Hippopotamus-Paris_Ile_de_France.html,281,3.0
5588,Le Select,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5779631-Reviews-Le_Select-Paris_Ile_de_France.html,12,4.0
5589,Chez Perruque,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7727781-Reviews-Chez_Perruque-Paris_Ile_de_France.html,5,4.5
5590,Rutabaga,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4106889-Reviews-Rutabaga-Paris_Ile_de_France.html,6,4.5
5591,L’Entracte,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13198187-Reviews-L_Entracte-Paris_Ile_de_France.html,12,3.5
5592,Arlette Remet Le Couvert,https://www.tripadvisor.fr/Restaurant_Review-g187147-d21079535-Reviews-Arlette_Remet_Le_Couvert-Paris_Ile_de_France.html,2,5.0
5593,Au Baroudeur,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8054546-Reviews-Au_Baroudeur-Paris_Ile_de_France.html,38,3.5
5594,Le restaurant parisien,https://www.tripadvisor.fr/Restaurant_Review-g187147-d719410-Reviews-Le_restaurant_parisien-Paris_Ile_de_France.html,6,4.5
5595,Le Grenier à Pain,https://www.tripadvisor.fr/Restaurant_Review-g187147-d15042781-Reviews-Le_Grenier_a_Pain-Paris_Ile_de_France.html,5,4.0
5596,Boudoir & Bazar,https://www.tripadvisor.fr/Restaurant_Review-g187147-d20083942-Reviews-Boudoir_bazar-Paris_Ile_de_France.html,2,5.0
5597,Attitude Cafe,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7660006-Reviews-Attitude_Cafe-Paris_Ile_de_France.html,45,3.5
5598,Evangelista,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2214200-Reviews-Evangelista-Paris_Ile_de_France.html,105,3.0
5599,L'Amaryllis,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6564909-Reviews-L_Amaryllis-Paris_Ile_de_France.html,12,4.0
5600,Casa De Mlaoui,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19773578-Reviews-Casa_De_Mlaoui-Paris_Ile_de_France.html,2,5.0
5601,Le Cercle Saint-Martin,https://www.tripadvisor.fr/Restaurant_Review-g187147-d21024829-Reviews-Le_Cercle_Saint_Martin-Paris_Ile_de_France.html,3,5.0
5602,Brut,https://www.tripadvisor.fr/Restaurant_Review-g187147-d20266623-Reviews-Brut-Paris_Ile_de_France.html,7,5.0
5603,Dindon Dandy,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10067456-Reviews-Dindon_Dandy-Paris_Ile_de_France.html,22,4.5
5604,La Piscine,https://www.tripadvisor.fr/Restaurant_Review-g187147-d896843-Reviews-La_Piscine-Paris_Ile_de_France.html,14,3.5
5605,La Baraque A,https://www.tripadvisor.fr/Restaurant_Review-g187147-d9824068-Reviews-La_Baraque_A-Paris_Ile_de_France.html,10,4.0
5606,La Grivoiserie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d20481667-Reviews-La_Grivoiserie-Paris_Ile_de_France.html,3,5.0
5607,En bas,https://www.tripadvisor.fr/Restaurant_Review-g187147-d21063730-Reviews-En_bas-Paris_Ile_de_France.html,3,5.0
5608,Maison Landemaine République,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19415292-Reviews-Maison_Landemaine_Republique-Paris_Ile_de_France.html,3,4.5
5609,A l'Escargot d'Or,https://www.tripadvisor.fr/Restaurant_Review-g187147-d3936683-Reviews-A_l_Escargot_d_Or-Paris_Ile_de_France.html,15,3.5
5610,Chez Matthieu,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10092007-Reviews-Chez_Matthieu-Paris_Ile_de_France.html,12,4.0
5611,Piupiupiu,https://www.tripadvisor.fr/Restaurant_Review-g187147-d19787895-Reviews-Piupiupiu-Paris_Ile_de_France.html,4,4.0
5612,Burgart,https://www.tripadvisor.fr/Restaurant_Review-g187147-d20061701-Reviews-Burgart-Paris_Ile_de_France.html,3,5.0
5613,Le Quinze,https://www.tripadvisor.fr/Restaurant_Review-g187147-d812017-Reviews-Le_Quinze-Paris_Ile_de_France.html,28,3.5
5614,MEiSiA,https://www.tripadvisor.fr/Restaurant_Review-g187147-d10847522-Reviews-MEiSiA-Paris_Ile_de_France.html,28,3.5
5615,Chez K,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7242832-Reviews-Chez_K-Paris_Ile_de_France.html,8,4.0
5616,SELECTA CASA,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6213441-Reviews-SELECTA_CASA-Paris_Ile_de_France.html,15,4.5
5617,Chez Oscar,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1078163-Reviews-Chez_Oscar-Paris_Ile_de_France.html,60,4.0
5618,Bougre de Burger,https://www.tripadvisor.fr/Restaurant_Review-g187147-d13970293-Reviews-Bougre_de_Burger-Paris_Ile_de_France.html,3,4.5
5619,La Belle Poule,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6863524-Reviews-La_Belle_Poule-Paris_Ile_de_France.html,39,3.5
5620,Le Parisien,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4915967-Reviews-Le_Parisien-Paris_Ile_de_France.html,13,4.0
5621,La Table du Vin Vignon,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1840813-Reviews-La_Table_du_Vin_Vignon-Paris_Ile_de_France.html,14,4.0
5622,Cafe de la Mairie,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6367246-Reviews-Cafe_de_la_Mairie-Paris_Ile_de_France.html,16,3.5
5623,Le Reinitas,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6874859-Reviews-Le_Reinitas-Paris_Ile_de_France.html,22,3.5
5624,Boeuf a la Mode,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5988580-Reviews-Boeuf_a_la_Mode-Paris_Ile_de_France.html,20,3.5
5625,DélicatS,https://www.tripadvisor.fr/Restaurant_Review-g187147-d6864198-Reviews-DelicatS-Paris_Ile_de_France.html,9,3.5
5626,Bonjour Madame,https://www.tripadvisor.fr/Restaurant_Review-g187147-d17396844-Reviews-Bonjour_Madame-Paris_Ile_de_France.html,8,4.0
5627,Makishop,https://www.tripadvisor.fr/Restaurant_Review-g187147-d4084939-Reviews-Makishop-Paris_Ile_de_France.html,5,4.5
5628,Dreamin Man,https://www.tripadvisor.fr/Restaurant_Review-g187147-d20083932-Reviews-Dreamin_Man-Paris_Ile_de_France.html,3,5.0
5629,Flam's,https://www.tripadvisor.fr/Restaurant_Review-g187147-d5324754-Reviews-Flam_s-Paris_Ile_de_France.html,211,3.0
5630,La Petite Halle,https://www.tripadvisor.fr/Restaurant_Review-g187147-d7248002-Reviews-La_Petite_Halle-Paris_Ile_de_France.html,314,3.0
5631,Chez Dom,https://www.tripadvisor.fr/Restaurant_Review-g187147-d8486421-Reviews-Chez_Dom-Paris_Ile_de_France.html,13,3.5
